Scenario,StkID,Stock,Variable,n,numNA,Mean,Median,SD,p10,p25,p75,p90,percNA,CV
Now,5,Kwinageese,ln.alpha.c,2000,0,1.8339988287547548,1.7927307541677506,0.29039946271392353,1.493400068974242,1.6204759131843098,2.0068941898152666,2.222949622288605,0,0.15834222910114856
Now,5,Kwinageese,Seq,2000,0,25755.242168500517,21607.574705043233,11657.112220023477,15256.42883263957,17723.98465415646,30727.419256546724,41188.324517705136,0,0.45261124487815907
Now,5,Kwinageese,Seq.c,2000,0,36160.5541054426,29249.336072271202,18591.425193825482,19711.704282869876,22936.52818607943,44459.61217002707,61156.91424664423,0,0.5141355173821092
Now,5,Kwinageese,Sgen,2000,0,3617.36142455409,2932.3145834035113,2359.791153870008,1248.9484363800532,1830.7204141603122,4883.408490794025,7022.825892805399,0,0.6523515006966434
Now,5,Kwinageese,Sgen.c,2000,0,2729.967461010067,2201.8379205522797,1822.4797313491151,869.581615143222,1328.617084158347,3670.9444731287663,5594.09311135505,0,0.6675829501186844
Now,5,Kwinageese,SgenRatio,2000,0,3.4607417226274912,2.8520779604354485,1.2299060651801759,2.3211495440050944,2.5994785754552594,4.138731451138968,5.296427107546529,0,0.3553879959138924
Now,5,Kwinageese,SgenRatio.c,2000,0,5.8306952127148115,5.290613648158254,2.091402194134969,3.8101594041413103,4.360875966367059,6.701482161511858,8.473218292995751,0,0.3586883069405368
Now,5,Kwinageese,sigma,2000,0,0.9716546000102717,0.9552108037630013,0.13408711366296483,0.8174281300921312,0.8760817619028775,1.0505841973527927,1.1689315087870589,0,0.1379987432381294
Now,5,Kwinageese,Smax,2000,0,20666.760777314234,16821.913681542374,11741.264014872782,9451.223525583615,12058.608807160981,26389.36668460424,36894.82442956287,0,0.5681230910535864
Now,5,Kwinageese,Smsy,2000,0,10595.578417489438,8766.566479919893,5059.659311331368,6011.88915792914,6973.624975088098,12860.63165755406,17499.51944277133,0,0.4775255405575325
Now,5,Kwinageese,Smsy.c,2000,0,13605.693797385797,11006.870730623941,7229.463257792542,7073.445683748626,8328.67225553733,17195.661548810313,23691.891359344107,0,0.53135572249771
Now,5,Kwinageese,Umsy,2000,0,0.5449723619373674,0.5103564667769158,0.0881358603959747,0.4449305141335481,0.48177652025197754,0.6151335698942966,0.6731331010840702,0,0.1617253764624929
Now,5,Kwinageese,Umsy.c,2000,0,0.6777943462685387,0.6734767207494736,0.06647724933722687,0.5934215902624298,0.6289790809092763,0.7230339275150706,0.7668549661881143,0,0.09807878997988709
Now,6,Damdochax,beta,2000,0,196.45842298436605,196.40571623458516,31.105631282701967,155.90877040786035,176.04594398495288,217.12839619472388,234.57870379622975,0,0.158331879133415
Now,6,Damdochax,deviance,2000,0,-283.4697154637719,-278.1691140008587,20.613627164722175,-307.3851808068237,-290.31678925533953,-270.41413454298026,-264.4572931740724,0,-0.07271897504464334
Now,6,Damdochax,ln.alpha,2000,0,1.6073781762698367,1.6162643023596894,0.26133909102511615,1.2752406532670664,1.4313985682745956,1.7804088539038387,1.9305295690433635,0,0.16258718382726392
Now,6,Damdochax,ln.alpha.c,2000,0,1.6882235500682752,1.695968071174097,0.26739146125836144,1.346709084553796,1.5091544149974743,1.8643084888526855,2.014046079700102,0,0.15838628791047701
Now,6,Damdochax,Seq,2000,0,8350.324651908335,8205.586082457474,1737.9740606561672,6297.817847158106,7133.4010226946675,9409.479376989939,10569.07588161993,0,0.20813251377705186
Now,6,Damdochax,Seq.c,2000,0,8779.835398890487,8610.800631225131,1847.9039358538255,6575.58950992313,7524.409478044897,9865.113431684886,11085.193157502577,0,0.21047136442755476
Now,6,Damdochax,Sgen,2000,0,760.5987089327499,730.3500224255342,200.89916052824555,534.7876154677648,625.5670283037127,875.0271948498499,1010.9620667796022,0,0.26413292340469713
Now,6,Damdochax,Sgen.c,2000,0,721.958497499046,692.4401589917079,195.1358509234273,499.7460144650349,589.6862311886796,833.8628397351449,967.3212708951604,0,0.27028679847858594
Now,6,Damdochax,SgenRatio,2000,0,4.496349427557937,4.338048644376789,1.302971654418902,2.999156289076362,3.5628188582288116,5.227532022424325,6.139607604516238,0,0.2897843406993779
Now,6,Damdochax,SgenRatio.c,2000,0,4.920038460185107,4.767443166362782,1.4576073280068143,3.2563947376174567,3.8634824811243926,5.713349076292152,6.720634946649111,0,0.29625933614185096
Now,6,Damdochax,sigma,2000,0,0.38637975126233304,0.39391768131927296,0.11138958313482479,0.2395067948612182,0.31970709501746236,0.4597002377048174,0.5190733281792087,0,0.2882904261181034
Now,6,Damdochax,Smax,2000,0,5227.878741748527,5091.501513945575,896.6742812876668,4262.961635710709,4605.57003356369,5680.335356578694,6414.007372437538,0,0.1715178039855919
Now,6,Damdochax,Smsy,2000,0,3229.270818010282,3169.7953606588317,593.2776348189919,2546.2721625238305,2833.406155804114,3566.321059669981,3988.2229430994184,0,0.1837187613718135
Now,6,Damdochax,Smsy.c,2000,0,3343.578745376897,3273.788935050342,619.675540129981,2637.2069132991005,2928.1478732647793,3676.560289046864,4152.39127750664,0,0.18533301809828603
Now,6,Damdochax,Umsy,2000,0,0.6205244864591164,0.6278380703439423,0.07213876488130254,0.5268653569639241,0.5752184084835248,0.6704330611224387,0.7060804330802897,0,0.11625450156358244
Now,6,Damdochax,Umsy.c,2000,0,0.6419155658313969,0.6489997442604025,0.07089931824477103,0.5494415636480098,0.5979572433093119,0.6907389498123113,0.7245817288492893,0,0.11044960119162023
Now,8,Johnston,beta,2000,0,188.8459192067601,180.39792667048653,27.29377354160236,164.19557881092084,168.66219557080746,202.19554402199387,221.66566791451208,0,0.14452932663966894
Now,8,Johnston,deviance,2000,0,-90.52009817866427,-90.61198808470326,3.6084006225655525,-95.08108638055569,-93.5215302476464,-88.52764586363966,-85.78473704053091,0,-0.039862977340606315
Now,8,Johnston,ln.alpha,2000,0,1.5415265807774383,1.6468960079485595,0.3600309540588176,1.0657856365781124,1.247863114828425,1.7823850070856515,1.9448862135625915,0,0.23355481413576606
Now,8,Johnston,ln.alpha.c,2000,0,1.9143961384507018,1.9248813179213071,0.5217600063055544,1.2981052184777624,1.510138070467511,2.2225457445715198,2.5076746194532427,0,0.2725454757382705
Now,8,Johnston,Seq,2000,0,8158.275492708674,8152.97168586134,1551.9300578120904,6141.483359639832,7089.781559621,9329.683528640498,10223.285727766664,0,0.1902277091769091
Now,8,Johnston,Seq.c,2000,0,10104.32215119942,9794.086791938966,2199.033566645858,7536.586412412825,8497.96124502192,11293.35888902072,12901.226140099494,0,0.2176329627796779
Now,8,Johnston,Sgen,2000,0,819.2358977668316,813.5367966018628,228.55741514849962,517.712770293631,655.5631864864139,1022.299098838315,1125.1784484241327,0,0.2789885254925083
Now,8,Johnston,Sgen.c,2000,0,665.2855863036584,638.9378291486418,262.0287698223566,337.5819530370624,473.02208895124954,890.2036755760139,1029.469454450226,0,0.3938590812979946
Now,8,Johnston,SgenRatio,2000,0,4.339866084962592,4.4681187949026935,1.8133859370560101,2.3914369941476483,2.9192804348327788,5.248784271251622,6.221493857215007,0,0.4178437540594391
Now,8,Johnston,SgenRatio.c,2000,0,7.268797525904373,6.081107794895839,7.188283637438416,3.063381869814876,3.87602379804697,8.449809146102673,11.571967054342903,0,0.9889233551795846
Now,8,Johnston,sigma,2000,0,0.8277001394228444,0.7813251793884877,0.24633703642304397,0.5750305936804004,0.6506962335244428,0.9503320368737674,1.1241209988516918,0,0.2976162799668185
Now,8,Johnston,Smax,2000,0,5387.528076051456,5543.3009601303565,652.4511729478755,4511.298521815573,4945.707408325599,5929.010923969514,6090.297973680086,0,0.12110399495608011
Now,8,Johnston,Smsy,2000,0,3181.6665323363654,3178.42345232685,474.11319919458685,2598.9447742472053,2859.3940354158244,3493.500542396917,3865.1568092477287,0,0.14901410766213624
Now,8,Johnston,Smsy.c,2000,0,3648.69425295947,3602.310943203064,514.0265354592428,3061.1080523558894,3263.9536589430045,3969.984791481359,4373.71355921043,0,0.14087958590729108
Now,8,Johnston,Umsy,2000,0,0.5978605237542114,0.636078484342669,0.10170391379061618,0.45634506267097935,0.5180168953608293,0.6709226183402701,0.7093276437802543,0,0.17011311125206194
Now,8,Johnston,Umsy.c,2000,0,0.6851911372981669,0.7047952436915806,0.10947594615049416,0.5341700809109061,0.5982393370379003,0.7667786156170243,0.8158216182786517,0,0.15977431725427405
Now,10,Alastair,beta,2000,0,47.411039757115375,47.25427619412615,7.594289524493678,37.68576651611402,42.187069506017075,52.3153337682281,57.366963860115334,0,0.16017977170293843
Now,10,Alastair,deviance,2000,0,-319.6785678036351,-307.90702843757464,46.32505037582435,-372.49741447303836,-331.7011177869014,-288.1671470095021,-280.9726107487504,0,-0.14491134233396544
Now,10,Alastair,ln.alpha,2000,0,1.4977484781120294,1.567410423974209,0.7647818018158787,0.46467476975414546,1.1006453037168955,1.9686768956282346,2.3559358030091904,0,0.5106209840920126
Now,10,Alastair,ln.alpha.c,2000,0,1.6934134415062732,1.8126005886034355,0.7794601135199848,0.6273295724284499,1.2852685959581152,2.19109944347292,2.5602337501920704,0,0.4602893153054598
Now,10,Alastair,Seq,2000,100,33479.58259632657,34044.14239846311,12686.624003999295,16091.394796618293,26390.59629646318,41152.84643210411,48800.66222721945,5,0.37893614615706983
Now,10,Alastair,Seq.c,2000,74,37360.03201029188,38946.31161981309,13390.712840151487,18124.286315117988,30451.901024413142,45813.35741985714,52762.95935098927,3.6999999999999997,0.35842348412503067
Now,10,Alastair,Sgen,2000,100,2982.455901180607,2944.714606163621,1199.8512834336195,1411.5716799890226,2087.292190413954,3814.7091018281203,4540.910386663935,5,0.4023031096482123
Now,10,Alastair,Sgen.c,2000,74,2690.540497805812,2576.257271118903,1208.814654382967,1178.159699272478,1733.3813693028994,3555.3623944340197,4280.082323485297,3.6999999999999997,0.4492832036420857
Now,10,Alastair,SgenRatio,2000,100,5.55447285984655,4.331076602623229,5.060602245259981,1.6942146634187698,2.7320609847556723,6.594458620665389,9.986769102426702,5,0.9110859613417549
Now,10,Alastair,SgenRatio.c,2000,74,6.7068138383584746,5.5386924884051965,5.52971180215174,1.8733986008713404,3.396545126622905,8.367084374225207,12.29271811699926,3.6999999999999997,0.8244916193327896
Now,10,Alastair,sigma,2000,0,0.5967725532254823,0.6131218753116604,0.18764341590099043,0.3477188101365337,0.490283987538936,0.7297514527202451,0.8130329661713471,0,0.3144303719847718
Now,10,Alastair,Smax,2000,0,21655.12964704487,21162.10605276796,3603.2153935177594,17431.63766419423,19114.85464627957,23703.945585918726,26535.217203885473,0,0.16639084836924384
Now,10,Alastair,Smsy,2000,100,12535.102904830535,13065.418546297667,3754.5843550643863,7234.664948467738,10742.91733343432,14945.70561004685,16806.810970910672,5,0.2995256108840971
Now,10,Alastair,Smsy.c,2000,74,13535.25929497957,14206.36901142263,3941.7123866746315,8031.151419565887,11892.61816163599,15966.285771676201,17849.96277708563,3.6999999999999997,0.291218092004833
Now,10,Alastair,Umsy,2000,100,0.5925440966440266,0.625609297546351,0.1823877285081222,0.3238469953087212,0.4974001839265635,0.7196252448090903,0.7939047148081434,5,0.3078044816261032
Now,10,Alastair,Umsy.c,2000,74,0.63714482752388,0.6834030685760988,0.18492274759252614,0.36653469764822005,0.5628638080332833,0.7647212412881857,0.8261218710975391,3.6999999999999997,0.29023659865714796
Now,11,Lakelse,beta,2000,0,46.64363733106442,46.513378174320614,7.891388257876106,36.73940724749632,41.39182078905764,51.96524291590278,57.04116114453116,0,0.16918466717904274
Now,11,Lakelse,deviance,2000,0,-426.6330225981769,-418.3452165565641,37.679734476610804,-477.8546452108581,-442.5520968548828,-400.9345469734395,-388.21120247017365,0,-0.08831884191041478
Now,11,Lakelse,ln.alpha,2000,0,0.9622346283242662,0.9676796178006996,0.42507858502579,0.39594833809236707,0.6641537971489182,1.2839531164343039,1.4983617309525912,0,0.4417618868758291
Now,11,Lakelse,ln.alpha.c,2000,0,1.0340446093261246,1.0414048261128146,0.4268625623300514,0.4591380423113181,0.7320615252033542,1.3533161739575956,1.581413547093206,0,0.41280865301182024
Now,11,Lakelse,Seq,2000,22,20873.511869117006,20518.67977308247,8537.851991343594,9826.462168742624,14441.301416815259,27261.72878984629,32314.037811635102,1.0999999999999999,0.4090280564611461
Now,11,Lakelse,Seq.c,2000,13,22380.265153779543,22246.29301254332,8725.98088979097,10875.62073318374,15817.199781737852,28638.51786480988,33945.707187103035,0.65,0.3898962246350929
Now,11,Lakelse,Sgen,2000,22,3750.427747916017,3721.7059446025196,930.8084036052957,2657.1574859245893,3211.279324896177,4243.396540584237,4835.822103218554,1.0999999999999999,0.24818726453869527
Now,11,Lakelse,Sgen.c,2000,13,3760.6336699313856,3714.4105873740464,939.3691084627683,2688.0857271745413,3192.5830744641635,4270.600875665134,4857.725659894427,0.65,0.24979011276041346
Now,11,Lakelse,SgenRatio,2000,22,2.4387634043654334,2.18634363210905,1.0618633423586175,1.315048755735815,1.6278504637800593,3.048530665356463,3.852007204616859,1.0999999999999999,0.4354105611302276
Now,11,Lakelse,SgenRatio.c,2000,13,2.59725263306608,2.354449185532156,1.4066091366496778,1.3720858287398277,1.7322035098858912,3.2924825541831524,4.238383699598805,0.65,0.5415757861757033
Now,11,Lakelse,sigma,2000,0,0.36155337491526884,0.36347763716165227,0.11360269308882764,0.20875712616570644,0.29192107944833295,0.4344243064025471,0.502125771843353,0,0.31420725395095755
Now,11,Lakelse,Smax,2000,0,22128.771552283324,21499.190969364725,4257.071926776425,17531.200039827927,19243.631779386385,24159.36242805633,27218.72983043696,0,0.19237723687997338
Now,11,Lakelse,Smsy,2000,22,8841.45753607108,8919.89316338218,3200.348192086092,4617.896277961128,6584.160498086439,11140.718227979713,12898.284510969577,1.0999999999999999,0.36197065687749097
Now,11,Lakelse,Smsy.c,2000,13,9383.006941425032,9510.2638493241775,3205.532520026778,5081.861101511992,7160.324424296374,11666.760811275233,13389.972976792156,0.65,0.34163169014345224
Now,11,Lakelse,Umsy,2000,22,0.4111056053503455,0.4220998842666027,0.15079641581823555,0.1996334855134492,0.3068665554598301,0.5301837823707448,0.5958006620484565,1.0999999999999999,0.366807004953694
Now,11,Lakelse,Umsy.c,2000,13,0.43497065210102864,0.4494512534346065,0.14938032843086133,0.2239601595852423,0.33375607121364037,0.5529987003384421,0.6197335789742154,0.65,0.34342622360684105
Now,12,Kitsumkalum,beta,2000,0,43.83912418268224,43.1035955211405,6.8099878585550995,35.28570395303258,38.74852508588144,48.58911564956862,52.889563252225365,0,0.1553404176182253
Now,12,Kitsumkalum,deviance,2000,0,-165.5492961255844,-160.9182060118198,20.699173676652677,-196.03302665209344,-179.0601505698305,-148.03261639388876,-143.80764018213748,0,-0.1250332931705759
Now,12,Kitsumkalum,ln.alpha,2000,0,1.627256824031249,1.6186543404684284,0.2890703384221014,1.2559724412185063,1.4097576444057003,1.8325110780021618,1.9981578995297387,0,0.1776427261837989
Now,12,Kitsumkalum,ln.alpha.c,2000,0,1.6546554239453748,1.6529701737276616,0.2986442734899161,1.2655793420463155,1.4250516909215951,1.8651157482371659,2.0393619560422818,0,0.18048729008353057
Now,12,Kitsumkalum,Seq,2000,0,37120.65351586825,36952.19569238911,3466.62050846166,32935.745969080155,34817.11241533972,39359.493893388964,41378.89724684905,0,0.09338791697133664
Now,12,Kitsumkalum,Seq.c,2000,0,37729.270848246415,37613.118903199924,3556.100091218265,33369.67963016857,35339.67726042268,40049.599672599776,42084.20942808427,0,0.09425308285234316
Now,12,Kitsumkalum,Sgen,2000,0,3411.0977816466734,3316.9400851878236,1069.1958002837564,2079.9775906722207,2557.3450964362496,4228.390864490274,4974.136060116708,0,0.3134462477260364
Now,12,Kitsumkalum,Sgen.c,2000,0,3357.2749924867826,3253.2034520424036,1081.1568596848783,2009.7920753511657,2497.1139121145306,4184.682951361587,4933.713258563136,0,0.32203404907384414
Now,12,Kitsumkalum,SgenRatio,2000,0,4.6519005070737975,4.379528295372344,1.534837678743301,2.9345385047337817,3.4809628017199947,5.539971194595495,6.625429122676477,0,0.3299377698231912
Now,12,Kitsumkalum,SgenRatio.c,2000,0,4.8097064461184855,4.5463757752370855,1.6423981903850153,2.973177486220068,3.5347837893323484,5.747171117022708,6.943350087387044,0,0.3414757654722272
Now,12,Kitsumkalum,sigma,2000,0,0.21793601436380736,0.21635854209513028,0.0854678058943385,0.10584840636126908,0.1478430817824884,0.282149015215645,0.32965586385858564,0,0.392169261899341
Now,12,Kitsumkalum,Smax,2000,0,23347.976750086713,23199.920881789243,3516.4223586656726,18907.321946129407,20580.740905270584,25807.43390319039,28340.089270460943,0,0.15060929674142376
Now,12,Kitsumkalum,Smsy,2000,0,14355.731710686292,14275.860300520178,1181.2894301715107,12910.856345401004,13517.732209956446,15077.830500343443,15924.74023052228,0,0.08228695366967385
Now,12,Kitsumkalum,Smsy.c,2000,0,14513.55933354258,14397.677563740726,1188.8247540319944,13101.889738140293,13662.9256200789,15231.038143207641,16086.065995926883,0,0.0819113166323355
Now,12,Kitsumkalum,Umsy,2000,0,0.6248547758229426,0.6284858935703697,0.07738778756956616,0.520649410839892,0.5687320215476106,0.6831582459073205,0.7211339920640217,0,0.12384923755707132
Now,12,Kitsumkalum,Umsy.c,2000,0,0.6318163527311468,0.637696673691975,0.07878498226068546,0.5237554807130557,0.5733232088546012,0.6909295886233857,0.7300060862454757,0,0.1246960163663418
Now,13,Mcdonell,beta,2000,0,290.5840108219253,290.2201397053213,39.02741592326235,239.11931132473853,264.08364758961886,318.327194573135,343.1485972539709,0,0.13430682511701927
Now,13,Mcdonell,deviance,2000,0,-374.9863160924568,-375.7108284112594,2.7266840843360414,-377.65559787728597,-377.0179965655034,-373.80395423590863,-371.40594553266055,0,-0.007271422895505736
Now,13,Mcdonell,ln.alpha,2000,0,1.6355647608608015,1.6380734138654338,0.1665858425547724,1.415870765426545,1.5208984582108085,1.756070854344199,1.8398657237262779,0,0.10185218374789262
Now,13,Mcdonell,ln.alpha.c,2000,0,1.8308663592049708,1.8304023948140102,0.172401720463025,1.611588056986678,1.7090355838607152,1.947015354175508,2.049210498290592,0,0.0941640112596138
Now,13,Mcdonell,Seq,2000,0,5669.1304805427835,5636.995919843798,458.2723353688584,5128.103224233088,5339.346895534489,5927.472444783999,6281.294297864872,0,0.0808364416627401
Now,13,Mcdonell,Seq.c,2000,0,6356.641315172644,6283.993474660027,582.0360500182085,5701.932501439227,5954.332783574325,6668.657008796027,7127.665434854787,0,0.09156345641666909
Now,13,Mcdonell,Sgen,2000,0,506.6591060950598,494.9741355053964,125.5406831458634,350.34687257136943,422.98173472491146,569.1312691948697,682.6030780773453,0,0.2477813615419543
Now,13,Mcdonell,Sgen.c,2000,0,443.32205340081447,429.9229660575267,114.47940091229631,306.7592470607249,367.3895705099567,501.55623618054693,602.2077624594053,0,0.2582307828678978
Now,13,Mcdonell,SgenRatio,2000,0,4.531314169990905,4.447374579292658,0.8966864717712748,3.4911740848176716,3.891164047166904,5.0440321641423225,5.708449436246641,0,0.19788662585120964
Now,13,Mcdonell,SgenRatio.c,2000,0,5.616207607470592,5.448050646588093,1.183846836404541,4.332653243953688,4.818034101579155,6.2027098061993176,7.031388559455676,0,0.21079114575996197
Now,13,Mcdonell,sigma,2000,0,0.6204009772773654,0.6131658558680599,0.07555579673882504,0.5353885592020438,0.5696768127409377,0.6582510486975521,0.7203979303121639,0,0.12178542508169836
Now,13,Mcdonell,Smax,2000,0,3507.3435537057294,3445.660252990584,500.624845601005,2914.1893900767936,3141.4220359801975,3786.6791201134206,4182.013035491086,0,0.1427361870701441
Now,13,Mcdonell,Smsy,2000,0,2194.9675591371406,2183.2079428688676,198.80837419818698,1954.8513246525583,2043.8159299136873,2312.6946406625793,2465.1117836727035,0,0.09057462984844303
Now,13,Mcdonell,Smsy.c,2000,0,2371.689952041346,2344.8105279974684,241.26900828686524,2098.2363732677786,2194.82250743031,2495.1136244411528,2682.7612106312736,0,0.10172873063749405
Now,13,Mcdonell,Umsy,2000,0,0.631056076072191,0.6337189819071831,0.04508865069513014,0.5705712720919395,0.6013149449049173,0.6643586729703546,0.6849240771138722,0,0.07144951519327757
Now,13,Mcdonell,Umsy.c,2000,0,0.6807071657066415,0.6826505735195307,0.04155139004527685,0.6265681862960683,0.65238263136177,0.709806841200614,0.7320934489396123,0,0.06104150527362584
Now,14,Kitwanga,beta,2000,0,55.81727194301444,37.98931872325747,44.318478374781904,20.518104696239586,25.883369552103655,71.95134022618521,119.96387018526727,0,0.7939921968961148
Now,14,Kitwanga,deviance,2000,0,-106.60747504857822,-106.95934202872664,2.672300046792899,-109.68173933910671,-108.40770226934139,-105.08866282860026,-103.14529957762969,0,-0.025066723000194892
Now,14,Kitwanga,ln.alpha,2000,0,0.46922833670504377,0.2412230248685231,0.5534608081362253,-0.13048701655682104,0.08440662901008696,0.8834031425205324,1.2691293475667522,0,1.1795127549684408
Now,14,Kitwanga,ln.alpha.c,2000,0,1.8709250237239627,1.755428177259127,0.7305525034584004,1.057363651676718,1.3398735416728127,2.258744969355162,2.8154669254574824,0,0.3904766327857863
Now,14,Kitwanga,Seq,2000,358,13053.426482481153,8069.868026876106,12751.156047206363,1969.7783651657016,4789.030693722749,17337.876356548284,29922.887698477316,17.9,0.97684359461629
Now,14,Kitwanga,Seq.c,2000,0,48930.5023461528,42382.51888103332,31938.955585349922,14961.513775015697,23510.23395636847,65688.06178522951,92836.20676500251,0,0.6527412156818199
Now,14,Kitwanga,Sgen,2000,358,3110.6902139091726,2446.924752919121,2310.059908422523,825.548540832045,1431.7858820462038,4152.225092877781,6825.285769185919,17.9,0.7426197241028043
Now,14,Kitwanga,Sgen.c,2000,0,3580.8893951583323,2980.3206603740955,2563.2680615892546,636.782713343093,1372.6653112896129,5259.223014189306,7315.078630387981,0,0.7158188312252849
Now,14,Kitwanga,SgenRatio,2000,358,1.8228164043591613,1.453680574086708,1.0022235291950428,1.0523581989246709,1.0974353720497476,2.1924007595652792,3.1516154949624746,17.9,0.5498214339075962
Now,14,Kitwanga,SgenRatio.c,2000,0,8.478858834793103,5.0766442110539325,15.17523461090633,2.385202293493935,3.2211182150233006,8.766274319115189,16.074813064665513,0,1.78977323559564
Now,14,Kitwanga,sigma,2000,0,1.6334676874560827,1.5760689477797674,0.36775577525013803,1.2027847106179215,1.3704582070913223,1.8463053605646076,2.1353610549586066,0,0.22513807776808287
Now,14,Kitwanga,Smax,2000,0,27417.437026173397,26323.26699529224,14653.17301032954,8335.847327762478,13898.28176732239,38634.84613110295,48737.44504204977,0,0.5344472204437358
Now,14,Kitwanga,Smsy,2000,358,5744.165536279185,3634.1191413309107,5330.160942743788,963.2946310007333,2275.2365905606916,7559.664177003073,13272.219977594012,17.9,0.9279260684740692
Now,14,Kitwanga,Smsy.c,2000,0,17529.913027216262,16117.323958323337,10089.245734143065,5431.401634027818,8793.102375264541,24346.75247748005,31934.970433592025,0,0.5755445402654819
Now,14,Kitwanga,Umsy,2000,358,0.2667138384997096,0.2554655930520463,0.19472776417675472,0.04368014486851346,0.08296501584631744,0.4244631557529531,0.5418743748767133,17.9,0.7300999650866138
Now,14,Kitwanga,Umsy.c,2000,0,0.6585800866256418,0.6641971449921724,0.15911379719404362,0.45337372143734084,0.5473149320848446,0.7735433271504438,0.8586872395549675,0,0.24160128802146585
Now,16,Morice,beta,2000,0,63.41658101556518,63.390814910376015,10.275799863264314,50.424918434339105,56.25685183281554,70.78276537774008,76.285522752601,0,0.1620364847600691
Now,16,Morice,deviance,2000,0,-466.2560614803281,-462.9399548725895,53.45728859613686,-541.3353589826338,-499.6703025379451,-427.959347321721,-398.71313561787116,0,-0.1146522115474788
Now,16,Morice,ln.alpha,2000,0,1.741971154715978,1.7570560602549334,0.29849181208192643,1.354370695402035,1.5286997195295449,1.958293379007918,2.1083789294914936,0,0.17135290172505435
Now,16,Morice,ln.alpha.c,2000,0,1.7676410770620803,1.7812649009247103,0.3014103075248416,1.3761145653915279,1.5466141185373161,1.9815381763631086,2.1393327069888155,0,0.17051555965524554
Now,16,Morice,Seq,2000,0,27941.73747761784,27823.43215772872,5415.897647259415,21172.432268191973,24104.050512915062,31215.918806489164,34854.35361704552,0,0.19382823461131254
Now,16,Morice,Seq.c,2000,0,28346.474340523462,28220.594043049536,5430.902746093281,21567.489615747192,24511.491419760765,31662.046210635766,35369.895550564914,0,0.1915900609314714
Now,16,Morice,Sgen,2000,0,2177.570103550179,2101.344082294898,668.953650751141,1391.1134079245066,1691.6895098365076,2586.2519797572377,3047.2648297539445,0,0.3072018896937092
Now,16,Morice,Sgen.c,2000,0,2142.7183863742766,2064.08647616048,668.753430517588,1356.4339450086022,1643.8771557324915,2548.8369417885247,2998.0339489879066,0,0.31210514399383804
Now,16,Morice,SgenRatio,2000,0,5.263730416338306,5.076719834845381,1.7342784752259792,3.273563883340012,3.9469500812374427,6.3218068473663935,7.470340453255319,0,0.3294770700723734
Now,16,Morice,SgenRatio.c,2000,0,5.420494625891308,5.213139811658565,1.8314726568903554,3.3380913513784907,4.033995574311061,6.493414037463503,7.664805752566706,0,0.3378792496430528
Now,16,Morice,sigma,2000,0,0.20384763976840053,0.18387889237077185,0.09894887514774149,0.09368106805965316,0.13000737802314705,0.26260673470428797,0.343341996356712,0,0.4854060378631868
Now,16,Morice,Smax,2000,0,16211.549435330662,15775.156091838106,2811.5760857221835,13108.647172774645,14127.732855072687,17775.612599390002,19831.46493461178,0,0.17343043593321014
Now,16,Morice,Smsy,2000,0,10536.242860918113,10378.231499193342,1805.3546511132013,8377.732372930988,9300.001244581754,11601.121568151062,12954.24322829374,0,0.17134709924063815
Now,16,Morice,Smsy.c,2000,0,10637.944930435862,10458.177828118489,1800.3397543983167,8471.959419976925,9379.852181573653,11688.909729402536,13004.101700365316,0,0.16923755162967857
Now,16,Morice,Umsy,2000,0,0.6545482867584296,0.6646061624816246,0.07681137858134375,0.5518170056056748,0.6035342065790461,0.7123349260138938,0.7443668926394355,0,0.11735020950362993
Now,16,Morice,Umsy.c,2000,0,0.660920688648367,0.6706451905235246,0.07604162624977555,0.5585114243879402,0.6085968428251162,0.7174914953602829,0.7506070782167699,0,0.11505408675477606
Now,17,Swan/Stephens,beta,2000,0,25.277894650114444,25.029369728741592,7.988078833111514,14.798022966967594,19.183159916491846,30.3745702117433,36.25429750753599,0,0.3160104488003849
Now,17,Swan/Stephens,deviance,2000,0,-185.59893953883446,-184.52396859003886,9.453220356330938,-193.45508028275273,-189.22286223471977,-180.39953074046974,-176.88901596801193,0,-0.05093359035250824
Now,17,Swan/Stephens,ln.alpha,2000,0,0.5764348252025346,0.5742243062295459,0.3255193205049824,0.18162326248708124,0.3598837681437105,0.7771994296827351,0.9707471604519999,0,0.5647114058221738
Now,17,Swan/Stephens,ln.alpha.c,2000,0,0.7882458917727433,0.7827553444175748,0.31828145357876747,0.3907136075418561,0.5744885451687185,0.9863123462638783,1.1789479533350373,0,0.4037844749979746
Now,17,Swan/Stephens,Seq,2000,71,25210.399692548548,23416.87676772657,13897.592362245014,9525.014901097446,15610.792876607398,32436.922195786894,42707.91038771412,3.55,0.5512642612466289
Now,17,Swan/Stephens,Seq.c,2000,11,33923.382828841415,31125.358631682415,16392.979294086228,16087.54338702999,22722.656121196876,41871.33659891599,56049.27061019699,0.5499999999999999,0.48323539479526895
Now,17,Swan/Stephens,Sgen,2000,71,6891.956517051403,6428.259349347681,2886.9235223850214,3808.4464165746963,5054.569898159121,8412.20001973203,10874.664003418173,3.55,0.41888301460441285
Now,17,Swan/Stephens,Sgen.c,2000,11,7753.700224780214,7137.727686658838,2936.6029772147035,4718.746579392673,5736.719528063037,9291.03202775711,12039.16657816601,0.5499999999999999,0.3787356864570998
